book_id,title,author,description,genres,avg_rating,num_ratings,tags,combined_text
4890,Joni: An Unforgettable Story,"Joni Eareckson Tada, Joe Musser",<no description>,Non-Fiction,4.23,20191,Young Adult Non-Fiction Biography,"joni: an unforgettable story joni eareckson tada, joe musser non-fiction young adult non-fiction biography <no description>"
5226,Gang Leader for a Day: A Rogue Sociologist Takes to the Streets,Sudhir Venkatesh,<no description>,Non-Fiction,4.01,15387,Psychology Business Crime History Non-Fiction Biography,gang leader for a day: a rogue sociologist takes to the streets sudhir venkatesh non-fiction psychology business crime history non-fiction biography <no description>
7473,"204 Rosewood Lane (Cedar Cove, #2)",Debbie Macomber,<no description>,Romance,4.15,14454,Romance,"204 rosewood lane (cedar cove, #2) debbie macomber romance romance <no description>"
3606,The Pioneer Woman Cooks: Recipes from an Accidental Country Girl,Ree Drummond,<no description>,Cooking,4.18,28720,Cooking Biography Non-Fiction,the pioneer woman cooks: recipes from an accidental country girl ree drummond cooking cooking biography non-fiction <no description>
1053,"Song of Susannah (The Dark Tower, #6)","Stephen King, Darrel Anderson",<no description>,Fantasy,3.98,84957,Thriller Science Fiction Fantasy Horror Mystery,"song of susannah (the dark tower, #6) stephen king, darrel anderson fantasy thriller science fiction fantasy horror mystery <no description>"
4157,"Conversations With God: An Uncommon Dialogue, Book 2",Neale Donald Walsch,<no description>,Non-Fiction,4.1,19444,Philosophy Psychology Self Help Non-Fiction,"conversations with god: an uncommon dialogue, book 2 neale donald walsch non-fiction philosophy psychology self help non-fiction <no description>"
9677,"The Devil You Know (Felix Castor, #1)",Mike Carey,<no description>,Fantasy,3.8,11375,Thriller Science Fiction Fantasy Horror Crime Mystery,"the devil you know (felix castor, #1) mike carey fantasy thriller science fiction fantasy horror crime mystery <no description>"
100,The Poisonwood Bible,Barbara Kingsolver,<no description>,Historical,4.02,546502,Classics History Travel Historical,the poisonwood bible barbara kingsolver historical classics history travel historical <no description>
7509,"Pacific Vortex! (Dirk Pitt, #1)","Clive Cussler, Michael Pritchard",<no description>,Thriller,3.76,14476,Thriller Science Fiction Historical Crime Mystery,"pacific vortex! (dirk pitt, #1) clive cussler, michael pritchard thriller thriller science fiction historical crime mystery <no description>"
1457,"Bridget Jones: The Edge of Reason (Bridget Jones, #2)",Helen Fielding,<no description>,Romance,3.53,73093,Romance,"bridget jones: the edge of reason (bridget jones, #2) helen fielding romance romance <no description>"
7689,Finding Nemo,"Andrew Stanton, Walt Disney Company",<no description>,Children,4.47,12160,Classics Fantasy Science Fiction Children,"finding nemo andrew stanton, walt disney company children classics fantasy science fiction children <no description>"
4005,Good Grief,Lolly Winston,<no description>,Romance,3.72,24273,Romance,good grief lolly winston romance romance <no description>
6867,Malgudi Days,"R.K. Narayan, Jhumpa Lahiri",<no description>,Classics,4.2,11527,Classics Historical Fantasy Children,"malgudi days r.k. narayan, jhumpa lahiri classics classics historical fantasy children <no description>"
4510,Microserfs,Douglas Coupland,<no description>,Non-Fiction,3.88,19516,Business Non-Fiction Science Fiction,microserfs douglas coupland non-fiction business non-fiction science fiction <no description>
3300,Calico Joe,John Grisham,<no description>,Historical,3.8,27244,Thriller Young Adult Crime Historical,calico joe john grisham historical thriller young adult crime historical <no description>
3800,Just the Sexiest Man Alive,Julie James,<no description>,Romance,3.94,36473,Romance,just the sexiest man alive julie james romance romance <no description>
4282,Pygmy,Chuck Palahniuk,<no description>,Thriller,2.96,21242,Thriller,pygmy chuck palahniuk thriller thriller <no description>
9052,"Sixth Grave on the Edge (Charley Davidson, #6)",Darynda Jones,<no description>,Romance,4.38,17022,Romance Fantasy Mystery Crime,"sixth grave on the edge (charley davidson, #6) darynda jones romance romance fantasy mystery crime <no description>"
6463,Founders at Work: Stories of Startups' Early Days,Jessica Livingston,<no description>,Business,3.94,15049,Business History Self Help Non-Fiction Biography,founders at work: stories of startups' early days jessica livingston business business history self help non-fiction biography <no description>
7913,La tregua,Mario Benedetti,<no description>,Classics,4.19,10137,Classics Romance,la tregua mario benedetti classics classics romance <no description>
1415,The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,Eric Ries,<no description>,Business,4.04,86284,Business Self Help Non-Fiction,the lean startup: how today's entrepreneurs use continuous innovation to create radically successful businesses eric ries business business self help non-fiction <no description>
541,The Truth About Forever,Sarah Dessen,<no description>,Young Adult,4.13,179415,Romance Young Adult,the truth about forever sarah dessen young adult romance young adult <no description>
5816,Why Mosquitoes Buzz in People's Ears,"Verna Aardema, Leo Dillon, Diane Dillon",<no description>,Children,4.01,20639,Classics Fantasy Children,"why mosquitoes buzz in people's ears verna aardema, leo dillon, diane dillon children classics fantasy children <no description>"
8200,I Wrote This For You,"pleasefindthis, Iain S. Thomas, Jon Ellis",<no description>,Poetry,4.17,11533,Romance Poetry Non-Fiction Young Adult,"i wrote this for you pleasefindthis, iain s. thomas, jon ellis poetry romance poetry non-fiction young adult <no description>"
3681,"Chocolate Chip Cookie Murder (Hannah Swensen, #1)",Joanne Fluke,<no description>,Mystery,3.72,31242,Romance Thriller Crime Mystery Cooking,"chocolate chip cookie murder (hannah swensen, #1) joanne fluke mystery romance thriller crime mystery cooking <no description>"
755,"Mort (Death, #1; Discworld, #4)",Terry Pratchett,<no description>,Fantasy,4.22,128450,Fantasy Science Fiction Young Adult,"mort (death, #1; discworld, #4) terry pratchett fantasy fantasy science fiction young adult <no description>"
4197,The Motorcycle Diaries: Notes on a Latin American Journey,"Ernesto Che Guevara, Aleida Guevara March",<no description>,Biography,3.79,18964,Classics Travel Philosophy History Non-Fiction Biography,"the motorcycle diaries: notes on a latin american journey ernesto che guevara, aleida guevara march biography classics travel philosophy history non-fiction biography <no description>"
2651,Undaunted Courage: The Pioneering First Mission to Explore America's Wild Frontier,Stephen E. Ambrose,<no description>,History,4.22,32875,Historical Classics Travel History Non-Fiction Biography,undaunted courage: the pioneering first mission to explore america's wild frontier stephen e. ambrose history historical classics travel history non-fiction biography <no description>
4523,"The Lions of Lucerne (Scot Harvath, #1)",Brad Thor,<no description>,Thriller,4.04,18770,Thriller Mystery Fantasy Crime,"the lions of lucerne (scot harvath, #1) brad thor thriller thriller mystery fantasy crime <no description>"
9520,Red Sparrow (Red Sparrow Trilogy #1),Jason  Matthews,<no description>,Thriller,4.02,6998,Thriller Romance Historical Crime Mystery,red sparrow (red sparrow trilogy #1) jason  matthews thriller thriller romance historical crime mystery <no description>
3119,Three Weeks With My Brother,"Nicholas Sparks, Micah Sparks",<no description>,Non-Fiction,4.01,32208,Romance Travel Young Adult Non-Fiction Biography,"three weeks with my brother nicholas sparks, micah sparks non-fiction romance travel young adult non-fiction biography <no description>"
3729,"The Other Queen (The Plantagenet and Tudor Novels, #15)",Philippa Gregory,<no description>,Historical,3.62,32105,Romance History Historical,"the other queen (the plantagenet and tudor novels, #15) philippa gregory historical romance history historical <no description>"
3887,The Secret (Highlands' Lairds #1),Julie Garwood,<no description>,Romance,4.26,32089,Romance History Historical,the secret (highlands' lairds #1) julie garwood romance romance history historical <no description>
7108,The Pecan Man,Cassie Dandridge Selleck,<no description>,Historical,4.07,12912,History Mystery Crime Historical,the pecan man cassie dandridge selleck historical history mystery crime historical <no description>
8069,Journals,Kurt Cobain,<no description>,Non-Fiction,3.98,10349,Poetry Philosophy History Non-Fiction Biography,journals kurt cobain non-fiction poetry philosophy history non-fiction biography <no description>
7326,Doctors,Erich Segal,<no description>,Romance,4.0,11331,Romance Thriller Historical Classics Young Adult History,doctors erich segal romance romance thriller historical classics young adult history <no description>
8484,"Pearls of Lutra (Redwall, #9)",Brian Jacques,<no description>,Fantasy,3.99,15605,Classics Fantasy Young Adult Children,"pearls of lutra (redwall, #9) brian jacques fantasy classics fantasy young adult children <no description>"
8768,The Annotated Sherlock Holmes: The Four Novels and the Fifty-Six Short Stories Complete (2 Volume Set),"Arthur Conan Doyle, William S. Baring-Gould",<no description>,Mystery,4.58,9551,Thriller Historical Classics Crime History Mystery Non-Fiction,"the annotated sherlock holmes: the four novels and the fifty-six short stories complete (2 volume set) arthur conan doyle, william s. baring-gould mystery thriller historical classics crime history mystery non-fiction <no description>"
6501,Crooked House,Agatha Christie,<no description>,Mystery,3.98,15657,Romance Thriller Historical Classics Crime Mystery,crooked house agatha christie mystery romance thriller historical classics crime mystery <no description>
8427,The Red Garden,Alice Hoffman,<no description>,Historical,3.69,13236,Romance History Fantasy Historical,the red garden alice hoffman historical romance history fantasy historical <no description>
7964,Contagious: Why Things Catch On,Jonah Berger,<no description>,Business,3.88,11287,Business Psychology Self Help Non-Fiction,contagious: why things catch on jonah berger business business psychology self help non-fiction <no description>
602,"The Silver Chair (Chronicles of Narnia, #4)","C.S. Lewis, Pauline Baynes",<no description>,Fantasy,3.95,170453,Classics Fantasy Young Adult Children,"the silver chair (chronicles of narnia, #4) c.s. lewis, pauline baynes fantasy classics fantasy young adult children <no description>"
9250,"Still Foolin' 'Em: Where I've Been, Where I'm Going, and Where the Hell Are My Keys",Billy Crystal,<no description>,Biography,3.89,8225,History Non-Fiction Biography,"still foolin' 'em: where i've been, where i'm going, and where the hell are my keys billy crystal biography history non-fiction biography <no description>"
8920,The Fuck-Up,Arthur Nersesian,<no description>,Young Adult,3.56,8980,Thriller Young Adult Non-Fiction,the fuck-up arthur nersesian young adult thriller young adult non-fiction <no description>
6815,"The Fate of Ten (Lorien Legacies, #6)",Pittacus Lore,<no description>,Young Adult,4.32,16819,Romance Young Adult Fantasy Science Fiction,"the fate of ten (lorien legacies, #6) pittacus lore young adult romance young adult fantasy science fiction <no description>"
5412,"Bite Me (A Love Story, #3)",Christopher Moore,<no description>,Fantasy,3.85,20914,Romance Science Fiction Fantasy Young Adult Horror,"bite me (a love story, #3) christopher moore fantasy romance science fiction fantasy young adult horror <no description>"
8748,رأيت رام الله,"Mourid Barghouti, مريد البرغوثي",<no description>,Biography,4.15,8602,History Poetry Travel Biography,"رأيت رام الله mourid barghouti, مريد البرغوثي biography history poetry travel biography <no description>"
5523,"Bleach, Volume 15",Tite Kubo,<no description>,Graphic Novels,4.41,17078,Graphic Novels Comics Fantasy Young Adult Horror,"bleach, volume 15 tite kubo graphic novels graphic novels comics fantasy young adult horror <no description>"
