book_id,title,author,description,genres,avg_rating,num_ratings,tags,combined_text
130,The Old Man and the Sea,Ernest Hemingway,<no description>,Classics,3.73,520630,Classics Young Adult Historical,the old man and the sea ernest hemingway classics classics young adult historical <no description>
131,The Grapes of Wrath,John Steinbeck,<no description>,Classics,3.92,322321,Classics History Young Adult Historical,the grapes of wrath john steinbeck classics classics history young adult historical <no description>
132,The Five People You Meet in Heaven,Mitch Albom,<no description>,Young Adult,3.9,449501,Romance Young Adult Classics Psychology,the five people you meet in heaven mitch albom young adult romance young adult classics psychology <no description>
133,"Anne of Green Gables (Anne of Green Gables, #1)",L.M. Montgomery,<no description>,Young Adult,4.23,502247,Romance Children Young Adult Historical,"anne of green gables (anne of green gables, #1) l.m. montgomery young adult romance children young adult historical <no description>"
134,"City of Glass (The Mortal Instruments, #3)",Cassandra Clare,<no description>,Fantasy,4.34,593173,Fantasy Science Fiction Young Adult,"city of glass (the mortal instruments, #3) cassandra clare fantasy fantasy science fiction young adult <no description>"
135,"A Storm of Swords (A Song of Ice and Fire, #3)",George R.R. Martin,<no description>,Fantasy,4.54,469022,Romance Fantasy Science Fiction Historical,"a storm of swords (a song of ice and fire, #3) george r.r. martin fantasy romance fantasy science fiction historical <no description>"
136,Divine Secrets of the Ya-Ya Sisterhood,Rebecca Wells,<no description>,Historical,3.79,465676,Romance Young Adult Classics Historical,divine secrets of the ya-ya sisterhood rebecca wells historical romance young adult classics historical <no description>
137,"Outlander (Outlander, #1)",Diana Gabaldon,<no description>,Historical,4.2,515547,Romance Science Fiction Historical Fantasy History,"outlander (outlander, #1) diana gabaldon historical romance science fiction historical fantasy history <no description>"
138,The Scarlet Letter,"Nathaniel Hawthorne, Thomas E. Connolly, Nina Baym",<no description>,Romance,3.37,509883,Romance History Young Adult,"the scarlet letter nathaniel hawthorne, thomas e. connolly, nina baym romance romance history young adult <no description>"
139,"Miss Peregrine’s Home for Peculiar Children (Miss Peregrine’s Peculiar Children, #1)",Ransom Riggs,<no description>,Fantasy,3.89,613674,Romance Thriller Science Fiction Historical Children Fantasy Young Adult Horror Mystery,"miss peregrine’s home for peculiar children (miss peregrine’s peculiar children, #1) ransom riggs fantasy romance thriller science fiction historical children fantasy young adult horror mystery <no description>"
140,"The Girl Who Kicked the Hornet's Nest (Millennium, #3)","Stieg Larsson, Reg Keeland",<no description>,Mystery,4.2,443951,Thriller Mystery Crime,"the girl who kicked the hornet's nest (millennium, #3) stieg larsson, reg keeland mystery thriller mystery crime <no description>"
141,The Martian,Andy Weir,<no description>,Science Fiction,4.39,423344,Thriller Fantasy Science Fiction,the martian andy weir science fiction thriller fantasy science fiction <no description>
142,"The Pillars of the Earth (The Kingsbridge Series, #1)",Ken Follett,<no description>,Historical,4.29,462517,Romance Thriller Historical Classics Fantasy History Mystery,"the pillars of the earth (the kingsbridge series, #1) ken follett historical romance thriller historical classics fantasy history mystery <no description>"
143,All the Light We Cannot See,Anthony Doerr,<no description>,Historical,4.31,470001,History Young Adult Historical,all the light we cannot see anthony doerr historical history young adult historical <no description>
144,"Unbroken: A World War II Story of Survival, Resilience, and Redemption",Laura Hillenbrand,<no description>,Non-Fiction,4.4,487775,History Non-Fiction Historical Biography,"unbroken: a world war ii story of survival, resilience, and redemption laura hillenbrand non-fiction history non-fiction historical biography <no description>"
145,Deception Point,Dan Brown,<no description>,Thriller,3.67,455610,Thriller Romance Science Fiction Historical Fantasy Crime Mystery,deception point dan brown thriller thriller romance science fiction historical fantasy crime mystery <no description>
146,The Goldfinch,Donna Tartt,<no description>,Mystery,3.87,396756,Mystery Crime,the goldfinch donna tartt mystery mystery crime <no description>
147,Thirteen Reasons Why,Jay Asher,<no description>,Young Adult,4.02,463783,Romance Young Adult Thriller Psychology,thirteen reasons why jay asher young adult romance young adult thriller psychology <no description>
148,Girl with a Pearl Earring,Tracy Chevalier,<no description>,Historical,3.85,467577,Romance Historical Classics Young Adult History,girl with a pearl earring tracy chevalier historical romance historical classics young adult history <no description>
149,"If I Stay (If I Stay, #1)",Gayle Forman,<no description>,Young Adult,3.96,503527,Romance Young Adult Fantasy,"if i stay (if i stay, #1) gayle forman young adult romance young adult fantasy <no description>"
150,The Red Tent,Anita Diamant,<no description>,Historical,4.16,424981,History Fantasy Historical,the red tent anita diamant historical history fantasy historical <no description>
151,"The Sea of Monsters (Percy Jackson and the Olympians, #2)",Rick Riordan,<no description>,Fantasy,4.23,514932,Romance Fantasy Young Adult Children,"the sea of monsters (percy jackson and the olympians, #2) rick riordan fantasy romance fantasy young adult children <no description>"
152,Dear John,Nicholas Sparks,<no description>,Romance,4.01,441062,Romance Young Adult,dear john nicholas sparks romance romance young adult <no description>
153,"City of Ashes (The Mortal Instruments, #2)",Cassandra Clare,<no description>,Fantasy,4.21,541117,Romance Fantasy Science Fiction Young Adult,"city of ashes (the mortal instruments, #2) cassandra clare fantasy romance fantasy science fiction young adult <no description>"
154,Macbeth,William Shakespeare,<no description>,Poetry,3.88,496018,Historical Poetry Fantasy Young Adult History Horror,macbeth william shakespeare poetry historical poetry fantasy young adult history horror <no description>
155,"The Two Towers (The Lord of the Rings, #2)",J.R.R. Tolkien,<no description>,Fantasy,4.42,480446,Classics Fantasy Science Fiction Young Adult,"the two towers (the lord of the rings, #2) j.r.r. tolkien fantasy classics fantasy science fiction young adult <no description>"
156,"Something Borrowed (Darcy & Rachel, #1)",Emily Giffin,<no description>,Romance,3.83,403601,Romance Young Adult,"something borrowed (darcy & rachel, #1) emily giffin romance romance young adult <no description>"
157,Green Eggs and Ham,"Dr. Seuss, לאה נאור",<no description>,Children,4.29,457475,Children Poetry Classics Fantasy Young Adult,"green eggs and ham dr. seuss, לאה נאור children children poetry classics fantasy young adult <no description>"
158,"Charlie and the Chocolate Factory (Charlie Bucket, #1)","Roald Dahl, Quentin Blake",<no description>,Children,4.1,453959,Classics Young Adult Children,"charlie and the chocolate factory (charlie bucket, #1) roald dahl, quentin blake children classics young adult children <no description>"
159,"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)",Rick Riordan,<no description>,Fantasy,4.39,508214,Romance Children Fantasy Young Adult Mystery,"the battle of the labyrinth (percy jackson and the olympians, #4) rick riordan fantasy romance children fantasy young adult mystery <no description>"
160,Great Expectations,Charles Dickens,<no description>,Classics,3.75,459247,Classics Romance Young Adult Historical,great expectations charles dickens classics classics romance young adult historical <no description>
161,"The Return of the King (The Lord of the Rings, #3)",J.R.R. Tolkien,<no description>,Fantasy,4.51,463959,Classics Fantasy Science Fiction Young Adult,"the return of the king (the lord of the rings, #3) j.r.r. tolkien fantasy classics fantasy science fiction young adult <no description>"
162,The Stranger,"Albert Camus, Matthew    Ward",<no description>,Classics,3.96,420600,Classics Philosophy Crime Psychology,"the stranger albert camus, matthew    ward classics classics philosophy crime psychology <no description>"
163,"The Lost Hero (The Heroes of Olympus, #1)",Rick Riordan,<no description>,Fantasy,4.35,271576,Romance Children Fantasy Young Adult Mystery,"the lost hero (the heroes of olympus, #1) rick riordan fantasy romance children fantasy young adult mystery <no description>"
164,Eleanor & Park,Rainbow Rowell,<no description>,Young Adult,4.11,514312,Romance Young Adult Historical,eleanor & park rainbow rowell young adult romance young adult historical <no description>
165,"A Feast for Crows (A Song of Ice and Fire, #4)",George R.R. Martin,<no description>,Fantasy,4.1,428186,Fantasy Science Fiction Historical,"a feast for crows (a song of ice and fire, #4) george r.r. martin fantasy fantasy science fiction historical <no description>"
166,"Matched (Matched, #1)",Ally Condie,<no description>,Young Adult,3.68,511815,Romance Young Adult Fantasy Science Fiction,"matched (matched, #1) ally condie young adult romance young adult fantasy science fiction <no description>"
167,"American Gods (American Gods, #1)",Neil Gaiman,<no description>,Fantasy,4.11,378019,Thriller Science Fiction Classics Fantasy Horror Mystery,"american gods (american gods, #1) neil gaiman fantasy thriller science fiction classics fantasy horror mystery <no description>"
168,The Stand,"Stephen King, Bernie Wrightson",<no description>,Horror,4.34,438832,Thriller Science Fiction Classics Fantasy Horror Mystery,"the stand stephen king, bernie wrightson horror thriller science fiction classics fantasy horror mystery <no description>"
169,The Last Song,Nicholas Sparks,<no description>,Romance,4.14,424637,Romance Young Adult,the last song nicholas sparks romance romance young adult <no description>
170,Digital Fortress,Dan Brown,<no description>,Thriller,3.6,423019,Thriller Romance Science Fiction Historical Fantasy Crime Mystery,digital fortress dan brown thriller thriller romance science fiction historical fantasy crime mystery <no description>
171,Emma,"Jane Austen, Fiona Stafford",<no description>,Classics,3.99,459826,Classics History Historical Romance,"emma jane austen, fiona stafford classics classics history historical romance <no description>"
172,Anna Karenina,"Leo Tolstoy, Louise Maude, Leo Tolstoj, Aylmer Maude",<no description>,Classics,4.02,297472,Classics History Historical Romance,"anna karenina leo tolstoy, louise maude, leo tolstoj, aylmer maude classics classics history historical romance <no description>"
